6.7160870954110362759e-13 5.5261486514880606158e-05 8.3554506505167621452e-05 2.0163334277170159885e-05 74457334.508805215359 128636775.13121381402 30063089.948832023889 
6.8589825655261647288e-13 5.6323018250518435887e-05 8.5393867916635926921e-05 2.0592933754360689562e-05 74117247.286205053329 128804753.27922153473 30064705.123245175928 
7.0018780356412931817e-13 5.7379687306484174214e-05 8.7235624290093308534e-05 2.1022556260030645069e-05 73776741.951438486576 128971979.87733213603 30066313.071217283607 
7.1447735057564216346e-13 5.8431487720955849435e-05 8.9079764877746106457e-05 2.1452201690835857385e-05 73435820.297631904483 129138453.73781375587 30067913.781327847391 
7.2876689758715500875e-13 5.9478413557763564173e-05 9.0926278914862224525e-05 2.1881869943269289988e-05 73094484.121986851096 129304173.6776535213 30069507.242201752961 
7.4305644459866785404e-13 6.0520458906447628937e-05 9.2775155619838676037e-05 2.2311560913661689385e-05 72752735.225765526295 129469138.5185739994 30071093.44250940904 
7.5734599161018069933e-13 6.155761788231649918e-05 9.46263841942693735e-05 2.2741274498182232244e-05 72410575.41427642107 129633347.0870500803 30072672.370966915041 
7.7163553862169354461e-13 6.2589884626504448074e-05 9.6479953823013175863e-05 2.3171010592839182688e-05 72068006.4968598634 129796798.21432553232 30074244.016336239874 
7.859250856332063899e-13 6.3617253306029117321e-05 9.8335853674262139047e-05 2.3600769093480546205e-05 71725030.286873325706 129959490.73642957211 30075808.36742535606 
8.0021463264471923519e-13 6.4639718113848824012e-05 0.00010019407289960999686 2.4030549895794723562e-05 71381648.601676791906 130121423.49419336021 30077365.413088414818 
8.1450417965623208048e-13 6.5657273268919603211e-05 0.00010205460063412092654 2.4460352895311181649e-05 71037863.262618005276 130282595.33326649666 30078915.142225887626 
8.2879372666774492577e-13 6.6669913016252115023e-05 0.00010391742599639850397 2.4890177987401117558e-05 70693676.095017671585 130443005.10413348675 30080457.543784745038 
8.4308327367925777106e-13 6.7677631626968307705e-05 0.00010578253808865488938 2.5320025067278112489e-05 70349088.928154453635 130602651.66213001311 30081992.606758609414 
8.5737282069077061635e-13 6.8680423398357850389e-05 0.00010764992599678029756 2.5749894029998805989e-05 70004103.595250025392 130761533.86745931208 30083520.32018789649 
8.7166236770228346164e-13 6.967828265393441673e-05 0.00010951957879041267143 2.6179784770463566804e-05 69658721.933453992009 130919650.58520838618 30085040.673159975559 
8.8595191471379630692e-13 7.067120374349164329e-05 0.00011139148552300755885 2.6609697183417163727e-05 69312945.783828765154 131077000.68536426127 30086553.654809340835 
9.0024146172530915221e-13 7.1659181043158965948e-05 0.00011326563523190826053 2.7039631163449443223e-05 68966776.99133425951 131233583.0428301096 30088059.254317756742 
9.1453100873682189653e-13 7.2642208955457212368e-05 0.00011514201693841619471 2.7469586604996000284e-05 68620217.404812633991 131389396.53744137287 30089557.460914418101 
9.2882055574833474182e-13 7.3620281909353936967e-05 0.00011702061964786147875 2.7899563402338859439e-05 68273268.876972898841 131544440.0539817661 30091048.263876087964 
9.431101027598475871e-13 7.4593394360318606806e-05 0.00011890143234967378173 2.8329561449607152383e-05 67925933.26437535882 131698712.48219929636 30092531.652527276427 
9.5739964977136043239e-13 7.5561540790377489324e-05 0.00012078444401745335325 2.8759580640777809152e-05 67578212.427416190505 131852212.71682216227 30094007.616240359843 
9.7168919678287327768e-13 7.6524715708168350339e-05 0.00012266964360904228262 2.9189620869676242531e-05 67230108.230311736465 132004939.65757468343 30095476.144435767084 
9.8597874379438612297e-13 7.7482913648994948758e-05 0.00012455702006659605621 2.9619682029977029066e-05 66881622.541082799435 132156892.20919308066 30096937.22658213228 
1.0002682908058989683e-12 7.8436129174881300897e-05 0.00012644656231665523673 3.0049764015204600241e-05 66532757.231538869441 132308069.2814411968 30098390.852196399122 
1.0145578378174118135e-12 7.93843568746256873e-05 0.00012833825927021744076 3.0479866718733937049e-05 66183514.177262276411 132458469.78912636638 30099837.010844036937 
1.0288473848289246588e-12 8.0327591363854429171e-05 0.00013023209982280956011 3.0909990033791267942e-05 65833895.257592186332 132608092.65211486816 30101275.692139148712 
1.0431369318404375041e-12 8.1265827285075502165e-05 0.00013212807285456007814 3.1340133853454756627e-05 65483902.355608649552 132756936.79534752667 30102706.885744620115 
1.0574264788519503494e-12 8.2199059307731865589e-05 0.0001340261672302717384 3.177029807065519663e-05 65133537.35811650753 132905001.14885546267 30104130.58137229085 
1.0717160258634631947e-12 8.3127282128254534094e-05 0.00013592637179949440302 3.2200482578176729581e-05 64782802.155629180372 133052284.6477752924 30105546.768783092499 
1.08600557287497604e-12 8.4050490470115486741e-05 0.00013782867539659810082 3.2630687268657536393e-05 64431698.642352446914 133198786.23236472905 30106955.437787204981 
1.1002951198864888853e-12 8.4968679083880332124e-05 0.0001397330668408463465 3.3060912034590535214e-05 64080228.716168113053 133344504.84801782668 30108356.578244186938 
1.1145846668980017306e-12 8.5881842747260688886e-05 0.00014163953493646959532 3.3491156768324099717e-05 63728394.278617583215 133489439.44528029859 30109750.180063128471 
1.1288742139095145759e-12 8.6789976265166362949e-05 0.00014354806847273899597 3.3921421362062770602e-05 63376197.234885424376 133633588.97986474633 30111136.233202807605 
1.1431637609210274211e-12 8.769307446975729435e-05 0.00014545865622404033314 3.4351705707867953555e-05 63023639.493782825768 133776952.41266590357 30112514.727671835572 
1.1574533079325402664e-12 8.8591132220495260132e-05 0.00014737128694994818695 3.4782009697658637529e-05 62670722.967730909586 133919528.70977561176 30113885.65352878347 
1.1717428549440531117e-12 8.9484144404195360397e-05 0.00014928594939530028213 3.521233322321211303e-05 62317449.572744078934 134061316.84249791503 30115249.000882349908 
1.186032401955565957e-12 9.0372105935077219748e-05 0.00015120263229027208112 3.5642676176164683624e-05 61963821.228413246572 134202315.78736408055 30116604.759891491383 
1.2003219489670788023e-12 9.1255011754815958352e-05 0.00015312132435045164823 3.6073038448012397774e-05 61609839.857888929546 134342524.52614748478 30117952.92076556012 
1.2146114959785916476e-12 9.2132856832592973251e-05 0.00015504201427691456801 3.6503419930111760346e-05 61255507.387864425778 134481942.04587852955 30119293.473764475435 
1.2289010429901044929e-12 9.3005636165146435084e-05 0.00015696469075629921599 3.6933820513680450895e-05 60900825.748558685184 134620567.33885926008 30120626.409198828042 
1.2431905900016173382e-12 9.3873344776821540853e-05 0.00015888934246088219204 3.73642400897980555e-05 60545796.873699352145 134758399.40267834067 30121951.717430051416 
1.2574801370131301835e-12 9.4735977719620509201e-05 0.00016081595804865397056 3.7794678549406791825e-05 60190422.700505562127 134895437.24022552371 30123269.388870559633 
1.2717696840246430287e-12 9.5593530073252372392e-05 0.00016274452616339476758 3.8225135783312240954e-05 59834705.169670730829 135031679.85970631242 30124579.413983855397 
1.286059231036155874e-12 9.6445996945182497248e-05 0.00016467503543475057039 3.8655611682184086008e-05 59478646.225345276296 135167126.27465647459 30125881.783284716308 
1.3003487780476687193e-12 9.7293373470681835031e-05 0.00016660747447830943826 3.9086106136556837199e-05 59122247.815119236708 135301775.50395655632 30127176.487339295447 
1.3146383250591815646e-12 9.8135654812875981593e-05 0.00016854183189567796585 3.9516619036830563671e-05 58765511.890004828572 135435626.57184621692 30128463.516765285283 
1.3289278720706944099e-12 9.8972836162793939368e-05 0.00017047809627455796336 3.9947150273271632111e-05 58408440.404419004917 135568678.50793865323 30129742.862232048064 
1.3432174190822072552e-12 9.9804912739416648971e-05 0.00017241625618882332649 4.0377699736013445363e-05 58051035.316165789962 135700930.34723475575 30131014.514460749924 
1.3575069660937201005e-12 0.0001006318797897252633 0.00017435630019859715031 4.0808267315057194591e-05 57693298.586418680847 135832381.13013741374 30132278.464224498719 
1.3717965131052329458e-12 0.00010145373258874913704 0.00017629821685032905998 4.1238852900272591118e-05 57335232.17970290035 135963029.90246549249 30133534.702348470688 
1.3860860601167457911e-12 0.00010227046643961363996 0.0001782419946768726499 4.1669456381398618588e-05 56976838.063877634704 136092875.71546804905 30134783.21971007064 
1.4003756071282586363e-12 0.00010308207667358764499 0.00018018762219756316676 4.210007764804427836e-05 56618118.210118159652 136221917.62583827972 30136024.007239032537 
1.4146651541397714816e-12 0.00010388855865013078589 0.00018213508791829540953 4.2530716589689328115e-05 56259074.592897891998 136350154.69572740793 30137257.055917594582 
1.4289547011512843269e-12 0.00010468990775694048448 0.00018408438033160187328 4.2961373095685047579e-05 55899709.189970396459 136477585.9927585423 30138482.356780584902 
1.4432442481627971722e-12 0.00010548611940999865269 0.00018603548791673102858 4.3392047055254990683e-05 55540023.982351325452 136604210.59004053473 30139699.900915592909 
1.4575337951743100175e-12 0.00010627718905361820481 0.00018798839913972573644 4.3822738357495730958e-05 55180020.954300276935 136730027.56618160009 30140909.679463088512 
1.4718233421858228628e-12 0.0001070631121604892716 0.00018994310245350196141 4.4253446891377613696e-05 54819702.093302577734 136855036.00530296564 30142111.683616541326 
1.4861128891973357081e-12 0.00010784388423172515696 0.00019189958629792770142 4.4684172545745528442e-05 54459069.390051007271 136979234.99705252051 30143305.904622573406 
1.5004024362088485534e-12 0.00010861950079690805052 0.00019385783909990202622 4.5114915209319661168e-05 54098124.838427454233 137102623.63661828637 30144492.333781063557 
1.5146919832203613987e-12 0.00010938995741413446935 0.00019581784927343430535 4.5545674770696266756e-05 53736870.43548450619 137225201.02474176884 30145670.962445300072 
1.5289815302318742439e-12 0.00011015524967006042848 0.00019777960521972368026 4.5976451118348421172e-05 53375308.181426972151 137346966.26773145795 30146841.782022099942 
1.5432710772433870892e-12 0.00011091537317994635398 0.00019974309532723872598 4.640724414062678718e-05 53013440.079593345523 137467918.47747594118 30148004.783971931785 
1.5575606242548999345e-12 0.00011167032358770172501 0.00020170830797179730267 4.6838053725760386836e-05 52651268.136437155306 137588056.77145716548 30149159.959809049964 
1.5718501712664127798e-12 0.00011242009656592945831 0.00020367523151664648838 4.7268879761857367206e-05 52288794.36150829494 137707380.2727637291 30150307.301101606339 
1.5861397182779256251e-12 0.00011316468781597002172 0.00020564385431254286426 4.7699722136905779637e-05 51926020.767434321344 137825888.11010372639 30151446.799471799284 
1.6004292652894384704e-12 0.00011390409306794527656 0.00020761416469783290813 4.8130580738774345474e-05 51562949.369901582599 137943579.41781786084 30152578.446595989168 
1.6147188123009513157e-12 0.00011463830808080203549 0.00020958615099853352358 4.8561455455213235332e-05 51199582.187636360526 138060453.33589231968 30153702.234204802662 
1.629008359312464161e-12 0.00011536732864235537635 0.0002115598015284128673 4.8992346173854841587e-05 50835921.242385976017 138176509.00997167826 30154818.154083300382 
1.6432979063239770062e-12 0.00011609115056933169859 0.00021353510458907125759 4.9423252782214557649e-05 50471968.55889967829 138291745.59137144685 30155926.198071040213 
1.6575874533354898515e-12 0.00011680976970741144077 0.00021551204847002229984 4.9854175167691564007e-05 50107726.164909668267 138406162.23709112406 30157026.358062263578 
1.6718770003470026968e-12 0.00011752318193127160844 0.00021749062144877417458 5.028511321756959395e-05 49743196.091111935675 138519758.10982644558 30158118.626005962491 
1.6861665473585155421e-12 0.0001182313831446279767 0.00021947081179091116948 5.0716066819017726383e-05 49378380.371147014201 138632532.37798210979 30159202.993906028569 
1.7004560943700283874e-12 0.00011893436928027699461 0.00022145260775017534685 5.1147035859091185433e-05 49013281.041580811143 138744484.2156842351 30160279.453821375966 
1.7147456413815412327e-12 0.00011963213630013749985 0.00022343599756854837387 5.1578020224732112941e-05 48647900.1418851614 138855612.80279263854 30161347.997866030782 
1.729035188393054078e-12 0.00012032468019529208106 0.00022542096947633351528 5.2009019802770347729e-05 48282239.714418575168 138965917.32491329312 30162408.618209294975 
1.7433247354045669233e-12 0.00012101199698602818264 0.00022740751169223787022 5.2440034479924231981e-05 47916301.804406665266 139075396.97341039777 30163461.307075817138 
1.7576142824160797686e-12 0.00012169408272187896565 0.0002293956124234547444 5.2871064142801404062e-05 47550088.459922723472 139184050.94541862607 30164506.056745748967 
1.7719038294275926138e-12 0.00012237093348166380269 0.00023138525986574613085 5.3302108677899577788e-05 47183601.731868073344 139291878.44385507703 30165542.859554827213 
1.7861933764391054591e-12 0.0001230425453735286103 0.0002333764422035254887 5.3733167971607348804e-05 46816843.673952497542 139398878.67743143439 30166571.707894515246 
1.8004829234506183044e-12 0.00012370891453498578821 0.00023536914760994063047 5.4164241910204994181e-05 46449816.342674531043 139505050.86066576838 30167592.59421209991 
1.8147724704621311497e-12 0.00012437003713295396892 0.00023736336424695674485 5.459533037986526524e-05 46082521.797301664948 139610394.21389433742 30168605.511010814458 
1.8290620174736437931e-12 0.000125025909363797442 0.00023935908026543963631 5.5026433266654180374e-05 45714962.099850572646 139714907.96328347921 30169610.450849957764 
1.8433515644851566383e-12 0.00012567652745336526667 0.00024135628380523912735 5.54575504565318382e-05 45347139.315067231655 139818591.34084108472 30170607.406344994903 
1.8576411114966694836e-12 0.00012632188765703011336 0.00024335496299527256919 5.5888681835353223935e-05 44979055.510406956077 139921443.58442831039 30171596.370167657733 
1.8719306585081823289e-12 0.00012696198625972688842 0.00024535510595360862348 5.6319827288869002218e-05 44610712.756014443934 140023463.93777111173 30172577.33504608646 
1.8862202055196951742e-12 0.00012759681957599103351 0.00024735670078755109822 5.6750986702726330261e-05 44242113.124703712761 140124651.65047159791 30173550.293764919043 
1.9005097525312080195e-12 0.00012822638394999647275 0.00024935973559372302767 5.7182159962469664225e-05 43873258.691937983036 140225005.97801932693 30174515.239165410399 
1.9147992995427208648e-12 0.0001288506757555933158 0.00025136419845815086063 5.7613346953541572375e-05 43504151.535809516907 140324526.18180271983 30175472.164145514369 
1.9290888465542337101e-12 0.00012946969139634531706 0.00025337007745634889267 5.8044547561283548224e-05 43134793.737019374967 140423211.52912014723 30176421.061660032719 
1.9433783935657465554e-12 0.00013008342730556700958 0.00025537736065340372552 5.8475761670936816916e-05 42765187.378857187927 140521061.29319104552 30177361.924720689654 
1.9576679405772594007e-12 0.00013069187994636054088 0.00025738603610405899743 5.8906989167643148374e-05 42395334.547180756927 140618074.75316682458 30178294.746396247298 
1.9719574875887722459e-12 0.00013129504581165223759 0.0002593960918528001678 5.9338229936445677226e-05 42025237.330395698547 140714251.19414204359 30179219.519812617451 
1.9862470346002850912e-12 0.00013189292142422884497 0.00026140751593393957283 5.9769483862289715962e-05 41654897.819434992969 140809589.90716505051 30180136.238152962178 
2.0005365816117979365e-12 0.00013248550333677352239 0.00026342029637170158961 6.0200750830023581634e-05 41284318.107738472521 140904090.18924874067 30181044.894657794386 
2.0148261286233107818e-12 0.00013307278813190148649 0.00026543442118030790861 6.0632030724399422561e-05 40913500.291232265532 140997751.34338137507 30181945.482625074685 
2.0291156756348236271e-12 0.00013365477242219535618 0.00026744987836406296884 6.1063323430074017929e-05 40542446.468308180571 141090572.67853707075 30182837.995410330594 
2.0434052226463364724e-12 0.00013423145285024033497 0.00026946665591743960977 6.1494628831609604493e-05 40171158.739803023636 141182553.50968629122 30183722.42642673105 
2.0576947696578493177e-12 0.00013480282608865898678 0.00027148474182516488598 6.1925946813474723614e-05 39799639.208977930248 141273693.15780642629 30184598.769145224243 
2.071984316669362163e-12 0.00013536888884014565936 0.00027350412406230593595 6.235727726004502763e-05 39427889.98149754107 141363990.94989192486 30185467.01709459722 
2.0862738636808750083e-12 0.00013592963783750069084 0.00027552479059435595931 6.2788620055604106563e-05 39055913.165409170091 141453446.21896457672 30186327.163861595094 
2.1005634106923878535e-12 0.0001364850698436643724 0.00027754672937732041086 6.3219975084344328374e-05 38683710.871122002602 141542058.30408388376 30187179.203091032803 
2.1148529577039006988e-12 0.00013703518165175050431 0.00027956992835780351998 6.3651342230367665667e-05 38311285.211386069655 141629826.55035692453 30188023.128485854715 
2.1291425047154135441e-12 0.00013757997008507968093 0.00028159437547309464729 6.4082721377686522398e-05 37938638.30127132684 141716750.30894836783 30188858.933807272464 
2.1434320517269263894e-12 0.00013811943199721235889 0.00028362005865125491239 6.451411241022456057e-05 37565772.258146598935 141802828.93709048629 30189686.612874817103 
2.1577215987384392347e-12 0.00013865356427198149156 0.00028564696581120409269 6.494551521181755405e-05 37192689.201658509672 141888061.7980928719 30190506.159566473216 
2.17201114574995208e-12 0.00013918236382352491961 0.00028767508486280735959 6.5376929666214228824e-05 36819391.253710322082 141972448.26135218143 30191317.56781873852 
2.1863006927614649253e-12 0.00013970582759631751759 0.00028970440370696233989 6.5808355657077062593e-05 36445880.538440801203 142055987.70236185193 30192120.831626757979 
2.2005902397729777706e-12 0.00014022395256520296105 0.00029173491023568644829 6.6239793067983152139e-05 36072159.182202942669 142138679.50272154808 30192915.945044368505 
2.2148797867844906158e-12 0.00014073673573542519553 0.00029376659233220416565 6.6671241782425053578e-05 35698229.313542701304 142220523.05014669895 30193702.902184214443 
2.2291693337960034611e-12 0.00014124417414265966154 0.00029579943787103447992 6.7102701683811595513e-05 35324093.063177682459 142301517.73847785592 30194481.697217851877 
2.2434588808075163064e-12 0.00014174626485304416728 0.00029783343471807832703 6.7534172655468759951e-05 34949752.563975729048 142381662.96768993139 30195252.324375797063 
2.2577484278190291517e-12 0.00014224300496320940886 0.0002998685707307066281 6.7965654580640509001e-05 34575209.950933538377 142460958.14390146732 30196014.777947664261 
2.272037974830541997e-12 0.00014273439160030927382 0.00030190483375784783878 6.8397147342489611585e-05 34200467.361155152321 142539402.67938372493 30196769.052282214165 
2.2863275218420548423e-12 0.00014322042192205081926 0.00030394221164007609488 6.8828650824098524348e-05 33825526.933830462396 142616995.99256962538 30197515.141787454486 
2.3006170688535676876e-12 0.0001437010931167238977 0.000305980692209699358 6.9260164908470218362e-05 33450390.810213651508 142693737.5080627799 30198253.040930729359 
2.3149066158650805329e-12 0.00014417640240323053896 0.00030802026329084750697 6.9691689478529019386e-05 33075061.133601557463 142769626.65664622188 30198982.744238805026 
2.3291961628765933782e-12 0.00014464634703111392544 0.00031006091269956075453 7.0123224417121475223e-05 32699540.049312029034 142844662.8752913177 30199704.246297933161 
2.3434857098881062234e-12 0.00014511092428058712349 0.00031210262824387822664 7.0554769607017209536e-05 32323829.704662263393 142918845.60716620088 30200417.541753977537 
2.3577752568996190687e-12 0.00014557013146256154372 0.0003141453977239264876 7.0986324930909748543e-05 31947932.248946987092 142992174.30164444447 30201122.625312443823 
2.372064803911131914e-12 0.00014602396591867502183 0.00031618920893200828199 7.1417890271417388388e-05 31571849.833416752517 143064648.41431361437 30201819.491738602519 
2.3863543509226447593e-12 0.00014647242502131962842 0.00031823404965269149348 7.1849465511084062495e-05 31195584.611256025732 143136267.40698352456 30202508.135857544839 
2.4006438979341576046e-12 0.00014691550617366907214 0.00032027990766289794093 7.2281050532380181832e-05 30819138.737561374903 143207030.74769449234 30203188.552554279566 
2.4149334449456704499e-12 0.00014735320680970594035 0.00032232677073199255411 7.2712645217703502265e-05 30442514.369319524616 143276937.91072571278 30203860.736773792654 
2.4292229919571832952e-12 0.00014778552439424856016 0.00032437462662187265764 7.3144249449379951269e-05 30065713.665385413915 143345988.37660318613 30204524.683521158993 
2.4435125389686961405e-12 0.0001482124564229774801 0.00032642346308705714672 7.3575863109664522391e-05 29688738.786460164934 143414181.63210773468 30205180.38786156103 
2.4578020859802089858e-12 0.00014863400042246173493 0.00032847326787477598795 7.4007486080742129059e-05 29311591.895069088787 143481517.17028307915 30205827.844920426607 
2.472091632991721831e-12 0.00014905015395018473092 0.00033052402872505977447 7.4439118244728458393e-05 28934275.155539557338 143547994.49044346809 30206467.049883481115 
2.4863811800032346763e-12 0.00014946091459456986019 0.00033257573337082938945 7.4870759483670838567e-05 28556790.733978912234 143613613.09818154573 30207097.997996795923 
2.5006707270147475216e-12 0.00014986627997500576257 0.00033462836953798583226 7.5302409679549092616e-05 28179140.798252284527 143678372.50537586212 30207720.684566900134 
2.5149602740262603669e-12 0.00015026624774187128937 0.00033668192494549999041 7.5734068714276405799e-05 27801327.51796040684 143742272.23019853234 30208335.10496083647 
2.5292498210377732122e-12 0.00015066081557656014187 0.00033873638730550262831 7.6165736469700192962e-05 27423353.064417369664 143805311.79712259769 30208941.254606228322 
2.5435393680492860575e-12 0.00015104998119150518459 0.00034079174432337459291 7.6597412827602979449e-05 27045219.610628351569 143867490.73692941666 30209539.128991361707 
2.5578289150607989028e-12 0.0001514337423302024874 0.0003428479836978369109 7.7029097669703241362e-05 26666929.331267286092 143928808.58671590686 30210128.723665244877 
2.5721184620723117481e-12 0.00015181209676723498832 0.00034490509312104104854 7.7460790877656286475e-05 26288484.402654536068 143989264.88990172744 30210710.034237682819 
